date,team,o:team,site,field goals attempted,field goals made,field goal %,free throws attempted,free throws made,free throw %,three pointers attempted,three pointers made,three point %,assists,blocks,rebounds,steals,turnovers,line,margin,ats outcome,total,ou margin,ou outcome,streak
20200113,Cavaliers,Lakers,away,87.35897435897436,39.48717948717949,45.30100031679927,20.0,15.256410256410257,75.99694264883016,31.615384615384617,10.820512820512821,33.78887179805149,21.435897435897434,3.282051282051282,44.43589743589744,7.0,15.538461538461538,14.0,-29,0,220.0,7.0,O,2
20200113,Kings,Magic,home,87.28205128205128,39.41025641025641,45.45363433081263,19.564102564102566,15.282051282051283,77.68005134023066,33.94871794871795,12.102564102564102,35.6144584098627,22.564102564102566,4.461538461538462,42.41025641025641,7.641025641025641,14.666666666666666,-1.0,-2,0,212.0,14.0,O,-1
20200113,Bulls,Celtics,away,89.125,38.6,43.48263025232705,21.0,16.075,76.16668881785623,35.4,12.575,35.59943507883834,22.975,4.45,43.375,9.95,14.425,10.5,-12,0,215.5,-1.5,U,1
20200114,Clippers,Cavaliers,home,89.825,41.525,46.36861412488643,26.175,20.625,78.53010317352049,32.625,11.65,35.80588288643968,23.35,4.975,47.95,7.6,15.15,-15.5,25,1,224.5,6.5,O,-1
20200114,Cavaliers,Clippers,away,87.3,39.45,45.286122367702816,20.1,15.275,75.76368574927606,31.45,10.725,33.6441500031002,21.425,3.225,44.325,6.925,15.625,15.5,-25,0,224.5,6.5,O,-1
20200114,Grizzlies,Rockets,home,91.225,42.85,47.10611624292899,20.075,15.85,78.2882991858835,32.8,11.825,35.957212955657184,27.9,5.325,45.675,7.925,14.975,4.5,11,1,239.0,-8.0,U,5
20200114,Warriors,Mavericks,home,88.58536585365853,37.8780487804878,42.82403671677466,23.73170731707317,19.146341463414632,79.99021117596621,29.146341463414632,9.804878048780488,33.426768690450764,24.21951219512195,4.585365853658536,44.048780487804876,8.487804878048781,14.24390243902439,8.0,-27,0,222.5,-1.5,U,-8
20200114,Mavericks,Warriors,away,89.43589743589743,41.256410256410255,46.139143515897786,24.17948717948718,18.71794871794872,77.5983756363446,40.94871794871795,14.897435897435898,36.50457909475314,24.384615384615383,4.717948717948718,47.58974358974359,6.435897435897436,12.538461538461538,-8.0,27,1,222.5,-1.5,U,1
20200114,Nets,Jazz,home,90.36842105263158,39.8421052631579,44.11975688658744,23.92105263157895,17.657894736842106,74.17198002948243,37.5,12.368421052631579,33.31502379060299,23.763157894736842,4.7894736842105265,48.921052631578945,6.631578947368421,15.31578947368421,3.5,-11,0,222.5,2.5,O,2
20200114,Jazz,Nets,away,84.0,39.51282051282051,47.116436244402294,23.076923076923077,17.71794871794872,76.60857143375738,32.51282051282051,12.692307692307692,38.36773887250781,22.025641025641026,4.076923076923077,45.53846153846154,5.871794871794871,14.692307692307692,-3.5,11,1,222.5,2.5,O,9
20200114,Rockets,Grizzlies,away,91.05263157894737,41.421052631578945,45.61771681629785,26.81578947368421,20.92105263157895,78.36413379359486,44.18421052631579,15.473684210526315,35.10765552684001,21.63157894736842,4.921052631578948,47.421052631578945,8.078947368421053,14.552631578947368,-4.5,-11,0,239.0,-8.0,U,1
20200114,Knicks,Bucks,away,89.3,39.025,43.69800966133137,23.875,16.525,69.9322814682026,30.175,10.3,34.543081061705735,21.075,4.525,46.075,7.775,13.75,17.0,-26,0,229.5,0.5,O,1
20200114,Suns,Hawks,away,89.25641025641026,41.205128205128204,46.208702799330936,23.846153846153847,19.17948717948718,79.9842409959346,33.46153846153846,11.564102564102564,34.52107907804088,27.76923076923077,3.717948717948718,43.61538461538461,7.6923076923076925,14.051282051282051,-2.0,-13,0,230.5,2.5,O,2
20200114,Bucks,Knicks,home,91.29268292682927,43.707317073170735,48.01185707116511,24.536585365853657,17.975609756097562,73.00922123559441,39.09756097560975,13.804878048780488,35.32437401351132,25.829268292682926,6.317073170731708,51.609756097560975,7.780487804878049,13.902439024390244,-17.0,26,1,229.5,0.5,O,3
20200114,Hawks,Suns,home,89.775,39.45,44.06680770087409,22.175,16.925,76.36196802470704,35.45,11.2,31.443933138426445,23.025,5.1,42.425,8.225,16.15,2.0,13,1,230.5,2.5,O,-4
20200115,Timberwolves,Pacers,home,92.02564102564102,39.743589743589745,43.274276606624476,25.743589743589745,19.487179487179485,75.39947281851377,39.30769230769231,12.666666666666666,32.44536706205036,22.487179487179485,6.205128205128205,46.53846153846154,8.717948717948717,14.615384615384615,4.0,-5,0,218.5,-15.5,U,-2
20200115,Bulls,Wizards,home,88.92682926829268,38.5609756097561,43.53620054728685,21.121951219512194,16.195121951219512,76.27894593862146,35.146341463414636,12.414634146341463,35.31652202813496,22.804878048780488,4.463414634146342,43.24390243902439,9.829268292682928,14.414634146341463,-5.5,9,1,228.0,-7.0,U,-1
20200115,Pistons,Celtics,away,85.7560975609756,39.65853658536585,46.28080381317487,23.097560975609756,17.170731707317074,74.77337243681387,31.78048780487805,11.78048780487805,37.255623870762975,24.341463414634145,4.829268292682927,42.4390243902439,7.585365853658536,15.121951219512194,9.0,13,1,218.5,0.5,O,-3
20200115,Kings,Mavericks,home,87.3,39.55,45.59570256345141,19.35,15.15,78.01077732945217,33.875,12.1,35.691838885100005,22.625,4.45,42.475,7.6,14.6,4.0,-4,0,228.0,22.0,O,-2
20200115,Hornets,Nuggets,away,86.25581395348837,37.69767441860465,43.77243293250083,22.023255813953487,16.46511627906977,75.13074289461761,34.674418604651166,12.30232558139535,35.105183536770966,23.86046511627907,4.27906976744186,42.69767441860465,6.674418604651163,14.279069767441861,12.0,-14,0,208.0,-22.0,U,-5
20200115,Magic,Lakers,away,88.0,38.025,43.233088021000896,22.675,17.5,76.62105972829859,30.675,10.2,32.965101207406434,22.45,6.2,45.15,8.65,12.25,10.0,1,0,211.5,25.5,O,1
20200115,Nuggets,Hornets,home,89.3076923076923,41.256410256410255,46.294364083191155,21.0,16.205128205128204,76.32858908069173,29.897435897435898,10.35897435897436,34.45429671460129,26.17948717948718,4.461538461538462,44.38461538461539,7.743589743589744,12.564102564102564,-12.0,14,1,208.0,-22.0,U,1
20200115,Pacers,Timberwolves,away,89.2,41.825,47.05548377965889,19.475,15.5,79.03996063976106,27.725,10.225,36.783425205976876,25.875,5.1,43.625,6.925,12.25,-4.0,5,1,218.5,-15.5,U,2
20200115,Lakers,Magic,home,88.175,42.85,48.54317677185341,23.2,17.225,74.07071128936569,30.35,10.95,36.03165298269385,25.925,7.25,45.725,8.45,14.25,-10.0,-1,1,211.5,25.5,O,9
20200115,Raptors,Thunder,away,88.6923076923077,39.48717948717949,44.628370484645515,22.58974358974359,18.025641025641026,79.74100181423728,36.256410256410255,13.333333333333334,36.953878418378636,25.102564102564102,5.3076923076923075,46.30769230769231,8.128205128205128,13.794871794871796,1.5,9,1,213.5,37.5,O,-1
20200115,Heat,Spurs,home,83.94871794871794,39.58974358974359,47.21661750319282,25.897435897435898,19.974358974358974,76.82443559130166,33.30769230769231,12.538461538461538,37.66281674637523,25.128205128205128,4.102564102564102,45.333333333333336,7.512820512820513,14.871794871794872,-5.5,6,1,220.5,-14.5,U,-2
20200115,Trailblazers,Rockets,away,91.04878048780488,40.926829268292686,45.15927408797091,21.634146341463413,17.585365853658537,80.86332792372671,33.63414634146341,12.097560975609756,35.76274278948667,19.682926829268293,6.463414634146342,45.90243902439025,5.902439024390244,12.75609756097561,8.5,10,1,236.5,-12.5,U,1
20200115,Mavericks,Kings,away,89.6,41.45,46.26170659466701,24.1,18.575,77.20603529305504,40.85,14.85,36.47034299576269,24.35,4.65,47.725,6.4,12.4,-4.0,4,1,228.0,22.0,O,2
20200115,Thunder,Raptors,home,85.35,39.775,46.63337011753917,24.425,19.425,79.58299108165168,29.8,10.175,33.83730667715805,21.425,4.875,43.75,7.375,13.275,-1.5,-9,0,213.5,37.5,O,1
20200115,Spurs,Heat,away,90.71052631578948,42.89473684210526,47.401152394378286,22.55263157894737,17.86842105263158,79.22578899017786,27.86842105263158,10.289473684210526,36.46969617683455,24.736842105263158,5.7368421052631575,46.71052631578947,6.578947368421052,12.842105263157896,5.5,-6,0,220.5,-14.5,U,1
20200115,Rockets,Trailblazers,home,90.92307692307692,41.30769230769231,45.551192175212094,26.743589743589745,20.94871794871795,78.70522438008388,44.205128205128204,15.435897435897436,35.00518002900081,21.53846153846154,4.82051282051282,47.256410256410255,7.9743589743589745,14.564102564102564,-8.5,-10,0,236.5,-12.5,U,-1
20200115,Wizards,Bulls,away,92.53846153846153,42.46153846153846,45.95982178237409,23.384615384615383,18.128205128205128,77.42389354566069,32.58974358974359,11.794871794871796,36.16055019424479,25.76923076923077,4.153846153846154,42.51282051282051,7.6923076923076925,13.153846153846153,5.5,-9,0,228.0,-7.0,U,-1
20200115,Seventysixers,Nets,home,87.8780487804878,41.073170731707314,46.76798931048648,21.609756097560975,16.121951219512194,74.07395382892696,30.121951219512194,10.682926829268293,35.72871938758439,26.26829268292683,5.609756097560975,46.170731707317074,8.24390243902439,14.0,-7.5,11,1,222.0,1.0,O,-2
20200115,Nets,Seventysixers,away,90.35897435897436,39.97435897435897,44.270532351033914,23.692307692307693,17.435897435897434,73.80859592616237,37.205128205128204,12.256410256410257,33.24974704646524,23.71794871794872,4.769230769230769,48.76923076923077,6.564102564102564,15.23076923076923,7.5,-11,0,222.0,1.0,O,-1
20200115,Celtics,Pistons,home,89.39473684210526,40.86842105263158,45.80296258977854,21.94736842105263,17.763157894736842,80.99591188642438,33.60526315789474,11.921052631578947,35.55248886367777,23.263157894736842,5.7894736842105265,45.86842105263158,8.342105263157896,13.131578947368421,-9.0,-13,0,218.5,0.5,O,2
20200116,Magic,Clippers,away,88.1219512195122,38.146341463414636,43.30634341414197,22.829268292682926,17.634146341463413,76.6866520477934,30.5609756097561,10.195121951219512,33.099160652629166,22.4390243902439,6.097560975609756,45.21951219512195,8.682926829268293,12.292682926829269,11.5,-27,0,217.5,-0.5,U,2
20200116,Bucks,Celtics,home,91.30952380952381,43.73809523809524,48.03331389038168,24.61904761904762,18.095238095238095,73.2266887571959,39.023809523809526,13.833333333333334,35.475380981443585,25.857142857142858,6.357142857142857,51.785714285714285,7.690476190476191,13.904761904761905,-9.5,5,1,227.5,23.5,O,4
20200116,Jazz,Pelicans,away,84.2,39.675,47.18852533829224,22.875,17.6,76.8600238145801,32.6,12.7,38.31132317847289,21.95,4.05,45.425,5.925,14.525,-4.5,-6,0,225.5,44.5,O,10
20200116,Warriors,Nuggets,home,88.54761904761905,37.904761904761905,42.87174027606328,23.476190476190474,18.928571428571427,79.91718416994505,29.214285714285715,9.785714285714286,33.30053610258289,24.285714285714285,4.5,43.857142857142854,8.380952380952381,14.238095238095237,3.5,-3,0,213.0,52.0,O,-9
20200116,Clippers,Magic,home,89.92682926829268,41.707317073170735,46.50907864804695,26.048780487804876,20.48780487804878,78.35689508218027,32.75609756097561,11.731707317073171,35.895341455319844,23.48780487804878,5.048780487804878,48.073170731707314,7.585365853658536,15.048780487804878,-11.5,27,1,217.5,-0.5,U,1
20200116,Pelicans,Jazz,home,92.5609756097561,41.58536585365854,45.08010930780978,21.48780487804878,15.853658536585366,73.62442505167459,38.63414634146341,14.170731707317072,36.73390824777028,25.317073170731707,5.097560975609756,45.97560975609756,7.341463414634147,15.0,4.5,6,1,225.5,44.5,O,1
20200116,Celtics,Bucks,away,89.23076923076923,40.87179487179487,45.895132532641796,21.897435897435898,17.615384615384617,80.45755517138785,33.46153846153846,11.846153846153847,35.46506240929776,23.205128205128204,5.6923076923076925,45.82051282051282,8.307692307692308,13.179487179487179,9.5,-5,0,227.5,23.5,O,-1
20200116,Knicks,Suns,home,89.60975609756098,38.951219512195124,43.493036685373504,23.926829268292682,16.585365853658537,70.00898004402504,30.341463414634145,10.317073170731707,34.42568224873071,21.195121951219512,4.487804878048781,46.146341463414636,7.7560975609756095,13.682926829268293,2.5,-23,0,225.0,-6.0,U,-1
20200116,Suns,Knicks,away,89.2,41.175,46.20291051670398,24.05,19.35,80.01588497103623,33.125,11.375,34.15805210108986,27.575,3.775,43.525,7.725,13.975,-2.5,23,1,225.0,-6.0,U,-1
20200116,Nuggets,Warriors,away,89.05,41.175,46.339536626680996,21.1,16.175,75.92037435367443,29.85,10.325,34.39651072530769,26.225,4.525,44.275,7.75,12.525,-3.5,3,1,213.0,52.0,O,2
20200117,Bulls,Seventysixers,away,88.83333333333333,38.666666666666664,43.70410613649711,21.142857142857142,16.166666666666668,76.0861571825071,35.214285714285715,12.452380952380953,35.35284543849265,22.88095238095238,4.476190476190476,43.19047619047619,9.857142857142858,14.428571428571429,7.5,-11,0,214.5,-25.5,U,1
20200117,Trailblazers,Mavericks,away,91.14285714285714,40.92857142857143,45.11162219865831,21.80952380952381,17.738095238095237,80.9084539419631,33.69047619047619,12.071428571428571,35.63876214105974,19.738095238095237,6.404761904761905,46.19047619047619,5.904761904761905,12.619047619047619,7.5,-8,0,229.5,2.5,O,2
20200117,Pacers,Timberwolves,home,89.09756097560975,41.8780487804878,47.170342855334354,19.29268292682927,15.341463414634147,78.94142501440105,27.609756097560975,10.146341463414634,36.628580264579774,25.902439024390244,5.048780487804878,43.65853658536585,6.926829268292683,12.317073170731707,-7.0,2,1,218.0,12.0,O,3
20200117,Timberwolves,Pacers,away,91.925,39.7,43.27196514600432,25.5,19.3,75.38948599805093,39.025,12.625,32.61637574264195,22.575,6.225,46.5,8.65,14.625,7.0,-2,0,218.0,12.0,O,-3
20200117,Seventysixers,Bulls,home,87.88095238095238,41.166666666666664,46.87199822300737,21.69047619047619,16.11904761904762,73.83409778538108,30.11904761904762,10.69047619047619,35.75105146565778,26.238095238095237,5.738095238095238,46.23809523809524,8.214285714285714,13.952380952380953,-7.5,11,1,214.5,-25.5,U,1
20200117,Spurs,Hawks,home,90.66666666666667,42.794871794871796,47.30933373603785,22.358974358974358,17.71794871794872,79.24564055453227,28.0,10.282051282051283,36.311576539044694,24.666666666666668,5.6923076923076925,46.56410256410256,6.615384615384615,12.717948717948717,-8.5,-1,1,230.5,10.5,O,-1
20200117,Wizards,Raptors,away,92.2,42.325,45.981712313764106,23.45,18.2,77.50752697624995,32.45,11.775,36.27505495790719,25.75,4.2,42.4,7.7,13.225,10.5,-29,0,230.5,20.5,O,-2
20200117,Hawks,Spurs,away,89.85365853658537,39.609756097560975,44.19840667381369,22.121951219512194,16.926829268292682,76.5726517314215,35.34146341463415,11.268292682926829,31.778502825844843,23.073170731707318,5.219512195121951,42.51219512195122,8.097560975609756,16.121951219512194,8.5,1,0,230.5,10.5,O,1
20200117,Mavericks,Trailblazers,home,89.65853658536585,41.58536585365854,46.379395617278526,24.097560975609756,18.609756097560975,77.35548158672037,40.829268292682926,14.804878048780488,36.373505361719694,24.341463414634145,4.585365853658536,47.707317073170735,6.341463414634147,12.365853658536585,-7.5,8,1,229.5,2.5,O,3
20200117,Heat,Thunder,away,84.05,39.625,47.20097479288573,25.575,19.65,76.24997854767297,33.475,12.65,37.783746327715846,25.15,4.125,45.425,7.425,14.725,0.0,7,1,216.5,6.5,O,1
20200117,Raptors,Wizards,home,88.6,39.8,45.04207298723526,22.4,17.85,79.58081010221468,36.025,13.375,37.418920346808065,25.3,5.2,46.05,8.25,13.9,-10.5,29,1,230.5,20.5,O,1
20200117,Thunder,Heat,home,85.34146341463415,39.853658536585364,46.72983024379718,24.317073170731707,19.414634146341463,79.95901568941628,30.097560975609756,10.317073170731707,33.941158662964874,21.682926829268293,4.829268292682927,43.4390243902439,7.536585365853658,13.390243902439025,0.0,-7,0,216.5,6.5,O,-1
20200117,Grizzlies,Cavaliers,home,91.1951219512195,42.926829268292686,47.20379904459197,20.048780487804876,15.853658536585366,78.43274375002756,32.90243902439025,11.853658536585366,35.937162277107866,27.926829268292682,5.414634146341464,45.58536585365854,7.878048780487805,14.78048780487805,-8.0,4,1,229.5,-7.5,U,6
20200117,Cavaliers,Grizzlies,away,87.39024390243902,39.41463414634146,45.200076499179374,19.975609756097562,15.21951219512195,76.02961211311487,31.585365853658537,10.804878048780488,33.746435072240146,21.51219512195122,3.292682926829268,44.21951219512195,6.878048780487805,15.560975609756097,8.0,-4,0,229.5,-7.5,U,-2
20200118,Trailblazers,Thunder,away,91.0,41.0,45.2663450750233,21.813953488372093,17.674418604651162,80.61248566847136,33.604651162790695,12.0,35.507628137779285,19.86046511627907,6.372093023255814,46.04651162790697,5.906976744186046,12.604651162790697,6.5,-13,0,220.0,5.0,O,-1
20200118,Magic,Warriors,away,88.21428571428571,38.095238095238095,43.206917018153085,22.666666666666668,17.428571428571427,76.2000650942745,30.833333333333332,10.285714285714286,33.10473619264593,22.476190476190474,6.0476190476190474,45.142857142857146,8.571428571428571,12.214285714285714,-4.5,-14,0,212.0,-8.0,U,-1
20200118,Suns,Celtics,away,89.26829268292683,41.31707317073171,46.322033589997524,23.902439024390244,19.24390243902439,80.09679834572641,33.048780487804876,11.390243902439025,34.30053863520962,27.658536585365855,3.7804878048780486,43.75609756097561,7.804878048780488,14.097560975609756,4.5,4,0,224.0,18.0,O,1
20200118,Seventysixers,Knicks,away,87.74418604651163,41.13953488372093,46.91638170165552,21.441860465116278,16.0,74.44260713920943,30.093023255813954,10.651162790697674,35.641363821308076,26.325581395348838,5.767441860465116,46.18604651162791,8.232558139534884,13.883720930232558,-3.5,3,1,217.5,-40.5,U,2
20200118,Rockets,Lakers,home,91.05,41.225,45.401995704165124,26.65,20.8,78.36802855319048,44.325,15.45,34.94637705888804,21.6,4.8,47.325,7.875,14.5,-2.0,-9,0,235.0,4.0,O,-2
20200118,Knicks,Seventysixers,home,89.61904761904762,38.904761904761905,43.43632417170059,23.928571428571427,16.571428571428573,69.92940115408794,30.238095238095237,10.261904761904763,34.338623880171184,21.19047619047619,4.4523809523809526,46.0,7.857142857142857,13.785714285714286,3.5,-3,0,217.5,-40.5,U,-2
20200118,Raptors,Timberwolves,away,88.65853658536585,40.09756097560975,45.337214064201646,22.24390243902439,17.75609756097561,79.7739610753314,36.19512195121951,13.585365853658537,37.75413669682919,25.536585365853657,5.121951219512195,45.926829268292686,8.439024390243903,14.024390243902438,-5.0,10,1,224.5,9.5,O,2
20200118,Kings,Jazz,away,87.51219512195122,39.80487804878049,45.7539374602778,19.365853658536587,15.048780487804878,77.44953885800211,33.853658536585364,12.097560975609756,35.70822418945455,22.75609756097561,4.341463414634147,42.46341463414634,7.536585365853658,14.439024390243903,9.5,-22,0,223.5,0.5,O,-3
20200118,Cavaliers,Bulls,away,87.5,39.45238095238095,45.18496080613473,20.11904761904762,15.285714285714286,75.86773490163043,31.69047619047619,10.761904761904763,33.53818661813919,21.428571428571427,3.261904761904762,44.357142857142854,6.857142857142857,15.547619047619047,6.5,-2,0,215.0,19.0,O,-3
20200118,Bulls,Cavaliers,home,88.65116279069767,38.58139534883721,43.69261242502532,21.0,16.046511627906977,76.02213802322399,35.2093023255814,12.348837209302326,35.062247704042655,22.837209302325583,4.441860465116279,43.04651162790697,9.813953488372093,14.465116279069768,-6.5,2,1,215.0,19.0,O,-1
20200118,Celtics,Suns,home,89.45,40.925,45.84469299483596,22.025,17.725,80.4831533291402,33.85,11.925,35.34374197151429,23.025,5.725,45.75,8.2,13.025,-4.5,-4,1,224.0,18.0,O,-2
20200118,Bucks,Nets,away,91.20930232558139,43.72093023255814,48.065685366333774,24.906976744186046,18.27906976744186,73.15793483889532,38.83720930232558,13.883720930232558,35.85067219642877,25.74418604651163,6.348837209302325,51.74418604651163,7.651162790697675,13.813953488372093,-10.0,20,1,232.5,-18.5,U,5
20200118,Thunder,Trailblazers,home,85.30952380952381,39.785714285714285,46.66596807245961,24.166666666666668,19.333333333333332,80.17163171797515,30.476190476190474,10.5,34.06471285628973,21.857142857142858,4.833333333333333,43.23809523809524,7.4523809523809526,13.30952380952381,-6.5,13,1,220.0,5.0,O,-2
20200118,Pistons,Hawks,away,85.57142857142857,39.833333333333336,46.61355634753762,23.0,17.0,74.24618687754135,31.785714285714285,11.785714285714286,37.26144235003052,24.476190476190474,4.809523809523809,42.23809523809524,7.595238095238095,15.023809523809524,-2.0,33,1,230.0,9.0,O,1
20200118,Nets,Bucks,home,90.275,39.925,44.25572306524657,23.85,17.45,73.4633810280083,36.9,12.25,33.61850337030361,23.625,4.675,48.65,6.625,15.175,10.0,-20,0,232.5,-18.5,U,-2
20200118,Clippers,Pelicans,away,90.04761904761905,41.833333333333336,46.57966449477265,25.904761904761905,20.333333333333332,78.15792138974741,32.73809523809524,11.785714285714286,36.08235713495509,23.61904761904762,5.023809523809524,48.333333333333336,7.5,14.904761904761905,-5.5,3,1,233.0,30.0,O,2
20200118,Jazz,Kings,home,84.58536585365853,39.829268292682926,47.15953691540706,23.097560975609756,17.78048780487805,76.89087689227328,32.75609756097561,12.75609756097561,38.31498696586473,21.975609756097562,4.097560975609756,45.36585365853659,6.0,14.487804878048781,-9.5,22,1,223.5,0.5,O,-1
20200118,Pelicans,Clippers,home,92.57142857142857,41.80952380952381,45.31245693565762,21.80952380952381,16.071428571428573,73.57214282255309,38.333333333333336,14.095238095238095,36.86661739205414,25.404761904761905,5.190476190476191,45.95238095238095,7.357142857142857,14.952380952380953,5.5,-3,0,233.0,30.0,O,2
20200118,Warriors,Magic,home,88.69767441860465,38.0,42.902874835126674,23.651162790697676,19.11627906976744,80.08415137979628,29.58139534883721,10.023255813953488,33.559696761695946,24.558139534883722,4.534883720930233,43.83720930232558,8.44186046511628,14.325581395348838,4.5,14,1,212.0,-8.0,U,-10
20200118,Lakers,Rockets,away,88.39024390243902,42.97560975609756,48.56613675503929,22.902439024390244,16.975609756097562,73.81621500514613,30.536585365853657,11.048780487804878,36.11560496386049,26.121951219512194,7.195121951219512,45.78048780487805,8.414634146341463,14.292682926829269,2.0,9,1,235.0,4.0,O,-1
20200118,Hawks,Pistons,home,89.66666666666667,39.642857142857146,44.336539848246694,22.238095238095237,17.0,76.51316178719894,35.45238095238095,11.452380952380953,32.15282418713425,23.023809523809526,5.238095238095238,42.523809523809526,8.142857142857142,16.19047619047619,2.0,-33,0,230.0,9.0,O,2
20200118,Timberwolves,Raptors,home,91.82926829268293,39.707317073170735,43.325198812066304,25.390243902439025,19.24390243902439,75.52516636279069,39.02439024390244,12.731707317073171,32.88401886086395,22.5609756097561,6.097560975609756,46.24390243902439,8.536585365853659,14.585365853658537,5.0,-10,0,224.5,9.5,O,-4
20200119,Pacers,Nuggets,away,88.92857142857143,41.976190476190474,47.38289566772186,19.30952380952381,15.357142857142858,78.96662918072482,27.523809523809526,10.095238095238095,36.550122004312,25.857142857142858,5.119047619047619,43.595238095238095,6.857142857142857,12.333333333333334,0.0,8,1,213.5,8.5,O,4
20200119,Spurs,Heat,home,90.85,42.85,47.274559576310374,22.375,17.825,79.65580388849506,28.025,10.225,36.09344229798237,24.75,5.7,46.6,6.75,12.775,1.0,5,1,221.0,-12.0,U,-2
20200119,Nuggets,Pacers,home,89.3170731707317,41.31707317073171,46.355645489444875,21.21951219512195,16.341463414634145,76.22625640508575,29.975609756097562,10.487804878048781,34.74224042887162,26.341463414634145,4.560975609756097,44.53658536585366,7.829268292682927,12.682926829268293,0.0,-8,0,213.5,8.5,O,3
20200119,Heat,Spurs,away,84.04878048780488,39.65853658536585,47.24020769573056,25.536585365853657,19.634146341463413,76.32111728228257,33.53658536585366,12.682926829268293,37.81070102432982,25.170731707317074,4.097560975609756,45.41463414634146,7.341463414634147,14.634146341463415,-1.0,-5,0,221.0,-12.0,U,2
20200120,Pacers,Jazz,away,88.86046511627907,42.0,47.44375855917019,19.302325581395348,15.372093023255815,79.08858027688912,27.558139534883722,10.162790697674419,36.742621171813965,25.976744186046513,5.093023255813954,43.46511627906977,6.72093023255814,12.372093023255815,7.0,-30,0,214.5,-8.5,U,5
20200120,Lakers,Celtics,away,88.5,43.023809523809526,48.56187389835249,23.11904761904762,17.11904761904762,73.7699956002617,30.595238095238095,11.047619047619047,36.049360401228896,26.095238095238095,7.238095238095238,45.857142857142854,8.523809523809524,14.357142857142858,-3.0,-32,0,226.0,20.0,O,1
20200120,Hawks,Raptors,home,89.74418604651163,39.651162790697676,44.30570758871008,22.069767441860463,16.906976744186046,76.74928980765168,35.41860465116279,11.418604651162791,32.08907861780281,22.906976744186046,5.255813953488372,42.27906976744186,8.162790697674419,16.25581395348837,8.5,-5,0,229.5,9.5,O,-1
20200120,Thunder,Rockets,away,85.25581395348837,39.86046511627907,46.78553227811549,24.441860465116278,19.488372093023255,79.98676172970183,30.27906976744186,10.418604651162791,34.01246794842675,21.930232558139537,4.813953488372093,43.348837209302324,7.395348837209302,13.279069767441861,7.0,5,0,229.0,-10.0,U,1
20200120,Suns,Spurs,home,89.26190476190476,41.333333333333336,46.34272353394889,24.047619047619047,19.404761904761905,80.25322378193927,33.0,11.428571428571429,34.48232304558481,27.642857142857142,3.8333333333333335,43.95238095238095,7.761904761904762,14.119047619047619,-4.5,-2,1,229.5,8.5,O,2
20200120,Kings,Heat,away,87.47619047619048,39.857142857142854,45.82734869461227,19.19047619047619,14.857142857142858,76.99439110741477,33.666666666666664,12.047619047619047,35.77377929117083,22.69047619047619,4.309523809523809,42.333333333333336,7.428571428571429,14.333333333333334,5.0,-5,0,223.0,8.0,O,-4
20200120,Heat,Kings,home,84.0952380952381,39.595238095238095,47.13980407949777,25.404761904761905,19.595238095238095,76.64680496603775,33.54761904761905,12.619047619047619,37.61072635008107,25.11904761904762,4.071428571428571,45.45238095238095,7.357142857142857,14.5,-5.0,5,1,223.0,8.0,O,-1
20200120,Raptors,Hawks,away,88.71428571428571,40.26190476190476,45.48747924477665,22.11904761904762,17.69047619047619,79.97542138586272,36.166666666666664,13.571428571428571,37.73958242173462,25.523809523809526,5.214285714285714,45.833333333333336,8.547619047619047,14.023809523809524,-8.5,5,1,229.5,9.5,O,3
20200120,Knicks,Cavaliers,away,89.5813953488372,38.81395348837209,43.35112424381749,23.790697674418606,16.441860465116278,69.72432464146057,30.11627906976744,10.162790697674419,34.09819076667883,21.162790697674417,4.465116279069767,46.04651162790697,7.767441860465116,13.790697674418604,0.0,20,1,222.0,-30.0,U,-3
20200120,Rockets,Thunder,home,91.02439024390245,41.19512195121951,45.37864079539145,26.70731707317073,20.853658536585368,78.39101187695623,44.146341463414636,15.365853658536585,34.885061336291564,21.5609756097561,4.780487804878049,47.292682926829265,7.878048780487805,14.634146341463415,-7.0,-5,1,229.0,-10.0,U,-3
20200120,Wizards,Pistons,home,92.1219512195122,42.26829268292683,45.95639787256789,23.4390243902439,18.146341463414632,77.31381210832446,32.51219512195122,11.853658536585366,36.43559368715684,25.585365853658537,4.170731707317073,42.41463414634146,7.7317073170731705,13.536585365853659,-1.0,6,1,232.0,-26.0,U,-3
20200120,Grizzlies,Pelicans,home,91.14285714285714,42.976190476190474,47.283751394787615,20.047619047619047,15.80952380952381,78.23196413693165,32.785714285714285,11.785714285714286,35.84682167867332,28.023809523809526,5.476190476190476,45.54761904761905,7.9523809523809526,14.714285714285714,-2.5,-10,0,241.0,1.0,O,7
20200120,Cavaliers,Knicks,home,87.18604651162791,39.46511627906977,45.39121878864448,20.186046511627907,15.418604651162791,76.22672589987361,31.627906976744185,10.86046511627907,33.96111571843908,21.558139534883722,3.302325581395349,44.16279069767442,6.813953488372093,15.790697674418604,0.0,-20,0,222.0,-30.0,U,-4
20200120,Bulls,Bucks,away,88.61363636363636,38.79545454545455,43.95351700157254,20.90909090909091,15.977272727272727,76.0323300734983,34.97727272727273,12.272727272727273,35.08356025622351,22.886363636363637,4.454545454545454,42.68181818181818,9.977272727272727,14.409090909090908,14.5,-13,0,225.5,-16.5,U,1
